2000277		North and Central America	United States	Florida	Levy					North and Central America United States Florida Levy
2653167		North and Central America	United States	Florida	Putnam	Seven Sisters Islands				North and Central America United States Florida Putnam Seven Sisters Islands
1002743		North and Central America	United States	Florida	Okeechobee					North and Central America United States Florida Okeechobee
2000269		North and Central America	United States	Florida	Gilchrist					North and Central America United States Florida Gilchrist
1002289		North and Central America	United States	Florida	Collier					North and Central America United States Florida Collier
2575578		North and Central America	United States	Florida	Dixie	Pepperfish Keys				North and Central America United States Florida Dixie Pepperfish Keys
2605270		North and Central America	United States	Florida	Dade	Ragged Keys				North and Central America United States Florida Dade Ragged Keys
2282586		North and Central America	United States	Florida	Lee	Deer Stop Keys				North and Central America United States Florida Lee Deer Stop Keys
2215489		North and Central America	United States	Florida	Monroe	Calusa Keys				North and Central America United States Florida Monroe Calusa Keys
2502081		North and Central America	United States	Florida	Volusia	McKenzie Islands				North and Central America United States Florida Volusia McKenzie Islands
2307965		North and Central America	United States	Florida	Monroe	East Harbor Keys				North and Central America United States Florida Monroe East Harbor Keys
1002977		North and Central America	United States	Florida	Volusia					North and Central America United States Florida Volusia
2000272		North and Central America	United States	Florida	Holmes					North and Central America United States Florida Holmes
2656938		North and Central America	United States	Florida	Gulf	Sheep Islands				North and Central America United States Florida Gulf Sheep Islands
1002628		North and Central America	United States	Florida	Manatee					North and Central America United States Florida Manatee
2173940		North and Central America	United States	Florida	Sarasota	Bird Keys				North and Central America United States Florida Sarasota Bird Keys
2298652		North and Central America	United States	Florida	Monroe	Dry Tortugas				North and Central America United States Florida Monroe Dry Tortugas
1002473		North and Central America	United States	Florida	Hernando					North and Central America United States Florida Hernando
2490158		North and Central America	United States	Florida	Monroe	Manatee Keys				North and Central America United States Florida Monroe Manatee Keys
2606279		North and Central America	United States	Florida	Levy	Raleigh Islands				North and Central America United States Florida Levy Raleigh Islands
1002466		North and Central America	United States	Florida	Hendry					North and Central America United States Florida Hendry
2574366		North and Central America	United States	Florida	Monroe	Pelican Keys				North and Central America United States Florida Monroe Pelican Keys
1002408		North and Central America	United States	Florida	Glades					North and Central America United States Florida Glades
2000261		North and Central America	United States	Florida	Clay					North and Central America United States Florida Clay
2736886		North and Central America	United States	Florida	Manatee	Two Brothers Islands				North and Central America United States Florida Manatee Two Brothers Islands
2739323		North and Central America	United States	Florida	Monroe	Upper Arsnicker Keys				North and Central America United States Florida Monroe Upper Arsnicker Keys
2724975		North and Central America	United States	Florida	Monroe	Toms Harbor Keys				North and Central America United States Florida Monroe Toms Harbor Keys
2473879		North and Central America	United States	Florida	Monroe	Lower Harbor Keys				North and Central America United States Florida Monroe Lower Harbor Keys
2462997		North and Central America	United States	Florida	Lake	Live Oak Islands				North and Central America United States Florida Lake Live Oak Islands
2719835		North and Central America	United States	Florida	Volusia	Three Sisters Islands				North and Central America United States Florida Volusia Three Sisters Islands
2477825		North and Central America	United States	Florida	Lee	MacKeever Keys				North and Central America United States Florida Lee MacKeever Keys
1002790		North and Central America	United States	Florida	Pinellas					North and Central America United States Florida Pinellas
2197174		North and Central America	United States	Florida	Duval	Broward Islands				North and Central America United States Florida Duval Broward Islands
2494564		North and Central America	United States	Florida	Gulf	Martin Islands				North and Central America United States Florida Gulf Martin Islands
1002929		North and Central America	United States	Florida	Sumter					North and Central America United States Florida Sumter
1002500		North and Central America	United States	Florida	Indian River					North and Central America United States Florida Indian River
2529238		North and Central America	United States	Florida	Monroe	Mud Keys				North and Central America United States Florida Monroe Mud Keys
7021534		North and Central America	United States	Florida	Monroe	Florida Keys				North and Central America United States Florida Monroe Florida Keys
2000273		North and Central America	United States	Florida	Jackson					North and Central America United States Florida Jackson
1002870		North and Central America	United States	Florida	Sarasota					North and Central America United States Florida Sarasota
2698750		North and Central America	United States	Florida	Calhoun	Straw Bay Islands				North and Central America United States Florida Calhoun Straw Bay Islands
2312104		North and Central America	United States	Florida	Indian River	Egret Islands				North and Central America United States Florida Indian River Egret Islands
2540159		North and Central America	United States	Florida	Monroe	Newfound Harbor Keys				North and Central America United States Florida Monroe Newfound Harbor Keys
7022223		North and Central America	United States	Florida	Monroe	Barracuda Keys				North and Central America United States Florida Monroe Barracuda Keys
2509717		North and Central America	United States	Florida	Monroe	Middle Keys				North and Central America United States Florida Monroe Middle Keys
1009837		North and Central America	United States	Florida		Anclote Keys				North and Central America United States Florida Anclote Keys
2538536		North and Central America	United States	Florida	Monroe	Nest Keys				North and Central America United States Florida Monroe Nest Keys
2343716		North and Central America	United States	Florida	Charlotte	Gallagher Keys				North and Central America United States Florida Charlotte Gallagher Keys
1002768		North and Central America	United States	Florida	Palm Beach					North and Central America United States Florida Palm Beach
1002479		North and Central America	United States	Florida	Hillsborough					North and Central America United States Florida Hillsborough
2368748		North and Central America	United States	Florida	Monroe	Gull Keys				North and Central America United States Florida Monroe Gull Keys
2199687		North and Central America	United States	Florida	Monroe	Brush Keys				North and Central America United States Florida Monroe Brush Keys
1002477		North and Central America	United States	Florida	Highlands					North and Central America United States Florida Highlands
2364869		North and Central America	United States	Florida	Duval	Greenfield Islands				North and Central America United States Florida Duval Greenfield Islands
2697669		North and Central America	United States	Florida	Collier	Stop Keys				North and Central America United States Florida Collier Stop Keys
2356352		North and Central America	United States	Florida	Monroe	Gopher Keys				North and Central America United States Florida Monroe Gopher Keys
2401623		North and Central America	United States	Florida	Lee	Horseshoe Keys				North and Central America United States Florida Lee Horseshoe Keys
1002881		North and Central America	United States	Florida	Seminole					North and Central America United States Florida Seminole
2300366		North and Central America	United States	Florida	Volusia	Dukes Islands				North and Central America United States Florida Volusia Dukes Islands
2550408		North and Central America	United States	Florida	Hernando	Northwest Keys				North and Central America United States Florida Hernando Northwest Keys
2711928		North and Central America	United States	Florida	Monroe	Tarpon Belly Keys				North and Central America United States Florida Monroe Tarpon Belly Keys
2369456		North and Central America	United States	Florida	Sumter	Gun Tube Islands				North and Central America United States Florida Sumter Gun Tube Islands
2000265		North and Central America	United States	Florida	Escambia					North and Central America United States Florida Escambia
2665974		North and Central America	United States	Florida	Manatee	Sister Keys				North and Central America United States Florida Manatee Sister Keys
2677465		North and Central America	United States	Florida	Pinellas	South Causeway Isles				North and Central America United States Florida Pinellas South Causeway Isles
2196286		North and Central America	United States	Florida	Lee	Broken Islands				North and Central America United States Florida Lee Broken Islands
2671472		North and Central America	United States	Florida	Pinellas	Smith Islands				North and Central America United States Florida Pinellas Smith Islands
2354557		North and Central America	United States	Florida	Levy	Gomez Keys				North and Central America United States Florida Levy Gomez Keys
2775789		North and Central America	United States	Florida	Lake	Wilson Islands				North and Central America United States Florida Lake Wilson Islands
2000281		North and Central America	United States	Florida	Okaloosa					North and Central America United States Florida Okaloosa
2564307		North and Central America	United States	Florida	Dade	Pace Picnic Islands				North and Central America United States Florida Dade Pace Picnic Islands
2425008		North and Central America	United States	Florida	Monroe	Johnson Keys				North and Central America United States Florida Monroe Johnson Keys
2429441		North and Central America	United States	Florida	Liberty	Juniper Creek Islands				North and Central America United States Florida Liberty Juniper Creek Islands
2421344		North and Central America	United States	Florida	Gulf	Jersey Islands				North and Central America United States Florida Gulf Jersey Islands
2000282		North and Central America	United States	Florida	Putnam					North and Central America United States Florida Putnam
2461505		North and Central America	United States	Florida	Monroe	Little Swash Keys				North and Central America United States Florida Monroe Little Swash Keys
2548249		North and Central America	United States	Florida	Pasco	North Keys				North and Central America United States Florida Pasco North Keys
2715320		North and Central America	United States	Florida	Monroe	Tern Keys				North and Central America United States Florida Monroe Tern Keys
2783434		North and Central America	United States	Florida	Lee	Wulfert Keys				North and Central America United States Florida Lee Wulfert Keys
2714631		North and Central America	United States	Florida		Ten Thousand Islands				North and Central America United States Florida Ten Thousand Islands
2706979		North and Central America	United States	Florida	Monroe	Swash Keys				North and Central America United States Florida Monroe Swash Keys
2404765		North and Central America	United States	Florida	Polk	Huckleberry Islands				North and Central America United States Florida Polk Huckleberry Islands
2704788		North and Central America	United States	Florida	Dade	Sunset Islands				North and Central America United States Florida Dade Sunset Islands
2401622		North and Central America	United States	Florida	Monroe	Horseshoe Keys				North and Central America United States Florida Monroe Horseshoe Keys
2719239		North and Central America	United States	Florida	Brevard	Thousand Islands				North and Central America United States Florida Brevard Thousand Islands
1002793		North and Central America	United States	Florida	Polk					North and Central America United States Florida Polk
2372906		North and Central America	United States	Florida	Hillsborough	Hallelujah Keys				North and Central America United States Florida Hillsborough Hallelujah Keys
2277291		North and Central America	United States	Florida	Hillsborough	Davis Islands				North and Central America United States Florida Hillsborough Davis Islands
2411114		North and Central America	United States	Florida	Liberty	Indian Creek Islands				North and Central America United States Florida Liberty Indian Creek Islands
2000287		North and Central America	United States	Florida	Taylor					North and Central America United States Florida Taylor
2000285		North and Central America	United States	Florida	Santa Rosa					North and Central America United States Florida Santa Rosa
2000283		North and Central America	United States	Florida	Saint Johns					North and Central America United States Florida Saint Johns
2000280		North and Central America	United States	Florida	Nassau					North and Central America United States Florida Nassau
2184181		North and Central America	United States	Florida	Monroe	Bob Keys				North and Central America United States Florida Monroe Bob Keys
2604499		North and Central America	United States	Florida	Monroe	Rabbit Keys				North and Central America United States Florida Monroe Rabbit Keys
2000289		North and Central America	United States	Florida	Wakulla					North and Central America United States Florida Wakulla
2000288		North and Central America	United States	Florida	Union					North and Central America United States Florida Union
2000274		North and Central America	United States	Florida	Jefferson					North and Central America United States Florida Jefferson
2764618		North and Central America	United States	Florida	Monroe	Whipray Keys				North and Central America United States Florida Monroe Whipray Keys
2000271		North and Central America	United States	Florida	Hamilton					North and Central America United States Florida Hamilton
2175830		North and Central America	United States	Florida	Liberty	Black Creek Islands				North and Central America United States Florida Liberty Black Creek Islands
2000279		North and Central America	United States	Florida	Madison					North and Central America United States Florida Madison
2000278		North and Central America	United States	Florida	Liberty					North and Central America United States Florida Liberty
2000276		North and Central America	United States	Florida	Leon					North and Central America United States Florida Leon
2000275		North and Central America	United States	Florida	Lafayette					North and Central America United States Florida Lafayette
2251925		North and Central America	United States	Florida	Monroe	Conch Keys				North and Central America United States Florida Monroe Conch Keys
2229070		North and Central America	United States	Florida	Levy	Cedar Keys				North and Central America United States Florida Levy Cedar Keys
2632619		North and Central America	United States	Florida	Dade	Rubicon Keys				North and Central America United States Florida Dade Rubicon Keys
2553532		North and Central America	United States	Florida	Hardee	Oak Creek Islands				North and Central America United States Florida Hardee Oak Creek Islands
2253143		North and Central America	United States	Florida	Monroe	Content Keys				North and Central America United States Florida Monroe Content Keys
2639217		North and Central America	United States	Florida	Monroe	Salt Pond Keys				North and Central America United States Florida Monroe Salt Pond Keys
1002452		North and Central America	United States	Florida	Hardee					North and Central America United States Florida Hardee
2473210		North and Central America	United States	Florida	Monroe	Lower Arsnicker Keys				North and Central America United States Florida Monroe Lower Arsnicker Keys
2199686		North and Central America	United States	Florida	Gulf	Brush Islands				North and Central America United States Florida Gulf Brush Islands
2511058		North and Central America	United States	Florida	Monroe	Midway Keys				North and Central America United States Florida Monroe Midway Keys
2211852		North and Central America	United States	Florida	Monroe	Buttonwood Keys				North and Central America United States Florida Monroe Buttonwood Keys
2295397		North and Central America	United States	Florida		Drigger Islands				North and Central America United States Florida Drigger Islands
2204041		North and Central America	United States	Florida	Monroe	Budd Keys				North and Central America United States Florida Monroe Budd Keys
2729354		North and Central America	United States	Florida	Monroe	Triplet Keys				North and Central America United States Florida Monroe Triplet Keys
2201235		North and Central America	United States	Florida	Monroe	Buchanan Keys				North and Central America United States Florida Monroe Buchanan Keys
1002749		North and Central America	United States	Florida	Orange					North and Central America United States Florida Orange
2152346		North and Central America	United States	Florida	Monroe	Bay Keys				North and Central America United States Florida Monroe Bay Keys
2753063		North and Central America	United States	Florida	Monroe	Water Keys				North and Central America United States Florida Monroe Water Keys
2704295		North and Central America	United States	Florida	Dade	Sunny Isles				North and Central America United States Florida Dade Sunny Isles
1002676		North and Central America	United States	Florida	Monroe					North and Central America United States Florida Monroe
1002773		North and Central America	United States	Florida	Pasco					North and Central America United States Florida Pasco
2000291		North and Central America	United States	Florida	Washington					North and Central America United States Florida Washington
2184082		North and Central America	United States	Florida	Monroe	Bob Allen Keys				North and Central America United States Florida Monroe Bob Allen Keys
2184023		North and Central America	United States	Florida	Duval	Boathouse Islands				North and Central America United States Florida Duval Boathouse Islands
1002641		North and Central America	United States	Florida	Martin					North and Central America United States Florida Martin
2590988		North and Central America	United States	Florida	Bay	Poley Islands				North and Central America United States Florida Bay Poley Islands
1002200		North and Central America	United States	Florida	Brevard					North and Central America United States Florida Brevard
2591227		North and Central America	United States	Florida	Monroe	Pollock Keys				North and Central America United States Florida Monroe Pollock Keys
2577572		North and Central America	United States	Florida	Monroe	Peterson Keys				North and Central America United States Florida Monroe Peterson Keys
2683150		North and Central America	United States	Florida	Monroe	Spanish Harbor Keys				North and Central America United States Florida Monroe Spanish Harbor Keys
1002207		North and Central America	United States	Florida	Broward					North and Central America United States Florida Broward
1002582		North and Central America	United States	Florida	Lee					North and Central America United States Florida Lee
2000264		North and Central America	United States	Florida	Duval					North and Central America United States Florida Duval
2000263		North and Central America	United States	Florida	Dixie					North and Central America United States Florida Dixie
2000262		North and Central America	United States	Florida	Columbia					North and Central America United States Florida Columbia
2496312		North and Central America	United States	Florida	Monroe	Matecumbe Keys				North and Central America United States Florida Monroe Matecumbe Keys
2175561		North and Central America	United States	Florida	Liberty	Black Cat Islands				North and Central America United States Florida Liberty Black Cat Islands
2000268		North and Central America	United States	Florida	Gadsden					North and Central America United States Florida Gadsden
2000267		North and Central America	United States	Florida	Franklin					North and Central America United States Florida Franklin
2000266		North and Central America	United States	Florida	Flagler					North and Central America United States Florida Flagler
2000256		North and Central America	United States	Florida	Alachua					North and Central America United States Florida Alachua
2200373		North and Central America	United States	Florida	Liberty	Brushy Islands				North and Central America United States Florida Liberty Brushy Islands
2173941		North and Central America	United States	Florida	Citrus	Bird Keys				North and Central America United States Florida Citrus Bird Keys
2000290		North and Central America	United States	Florida	Walton					North and Central America United States Florida Walton
2000260		North and Central America	United States	Florida	Calhoun					North and Central America United States Florida Calhoun
2000259		North and Central America	United States	Florida	Bradford					North and Central America United States Florida Bradford
2000258		North and Central America	United States	Florida	Bay					North and Central America United States Florida Bay
2175071		North and Central America	United States	Florida	Monroe	Black Betsy Keys				North and Central America United States Florida Monroe Black Betsy Keys
7016124		North and Central America	United States	Florida	Saint Lucie					North and Central America United States Florida Saint Lucie
1002258		North and Central America	United States	Florida	Charlotte					North and Central America United States Florida Charlotte
1002269		North and Central America	United States	Florida	Citrus					North and Central America United States Florida Citrus
1002567		North and Central America	United States	Florida	Lake					North and Central America United States Florida Lake
2000257		North and Central America	United States	Florida	Baker					North and Central America United States Florida Baker
2311719		North and Central America	United States	Florida	Sarasota	Edwards Islands				North and Central America United States Florida Sarasota Edwards Islands
2174035		North and Central America	United States	Florida	Lee	Bird Rookery Keys				North and Central America United States Florida Lee Bird Rookery Keys
2641840		North and Central America	United States	Florida	Pinellas	Sand Keys				North and Central America United States Florida Pinellas Sand Keys
1010254		North and Central America	United States	Florida	Citrus	Saint Martins Keys				North and Central America United States Florida Citrus Saint Martins Keys
2735716		North and Central America	United States	Florida	Monroe	Twin Keys				North and Central America United States Florida Monroe Twin Keys
2264350		North and Central America	United States	Florida	Monroe	Crab Keys				North and Central America United States Florida Monroe Crab Keys
2000270		North and Central America	United States	Florida	Gulf					North and Central America United States Florida Gulf
2639892		North and Central America	United States	Florida	Monroe	Samphire Keys				North and Central America United States Florida Monroe Samphire Keys
2265438		North and Central America	United States	Florida	Monroe	Crane Keys				North and Central America United States Florida Monroe Crane Keys
2000298		North and Central America	United States	Georgia	Barrow					North and Central America United States Georgia Barrow
2000434		North and Central America	United States	Georgia	Twiggs					North and Central America United States Georgia Twiggs
2653064		North and Central America	United States	Georgia	Talbot	Seven Islands				North and Central America United States Georgia Talbot Seven Islands
7014371		North and Central America	United States	Georgia	Thomas					North and Central America United States Georgia Thomas
2000395		North and Central America	United States	Georgia	Morgan					North and Central America United States Georgia Morgan
2124023		North and Central America	United States	Georgia	DeKalb					North and Central America United States Georgia DeKalb
2000322		North and Central America	United States	Georgia	Clayton					North and Central America United States Georgia Clayton
2000304		North and Central America	United States	Georgia	Brantley					North and Central America United States Georgia Brantley
2000413		North and Central America	United States	Georgia	Rockdale					North and Central America United States Georgia Rockdale
2653065		North and Central America	United States	Georgia	Bartow	Seven Islands				North and Central America United States Georgia Bartow Seven Islands
2000294		North and Central America	United States	Georgia	Bacon					North and Central America United States Georgia Bacon
2000430		North and Central America	United States	Georgia	Towns					North and Central America United States Georgia Towns
2000448		North and Central America	United States	Georgia	Wilkes					North and Central America United States Georgia Wilkes
2000449		North and Central America	United States	Georgia	Wilkinson					North and Central America United States Georgia Wilkinson
2000415		North and Central America	United States	Georgia	Screven					North and Central America United States Georgia Screven
2000445		North and Central America	United States	Georgia	White					North and Central America United States Georgia White
2000414		North and Central America	United States	Georgia	Schley					North and Central America United States Georgia Schley
2487948		North and Central America	United States	Georgia	Glynn	Maggie Hummocks				North and Central America United States Georgia Glynn Maggie Hummocks
2000383		North and Central America	United States	Georgia	Lowndes					North and Central America United States Georgia Lowndes
2604782		North and Central America	United States	Georgia	Effingham	Raccoon Keys				North and Central America United States Georgia Effingham Raccoon Keys
2000401		North and Central America	United States	Georgia	Paulding					North and Central America United States Georgia Paulding
2000358		North and Central America	United States	Georgia	Gwinnett					North and Central America United States Georgia Gwinnett
2000393		North and Central America	United States	Georgia	Monroe					North and Central America United States Georgia Monroe
2000422		North and Central America	United States	Georgia	Taliaferro					North and Central America United States Georgia Taliaferro
2000396		North and Central America	United States	Georgia	Murray					North and Central America United States Georgia Murray
2000408		North and Central America	United States	Georgia	Putnam					North and Central America United States Georgia Putnam
2000377		North and Central America	United States	Georgia	Lanier					North and Central America United States Georgia Lanier
2000409		North and Central America	United States	Georgia	Quitman					North and Central America United States Georgia Quitman
2000363		North and Central America	United States	Georgia	Harris					North and Central America United States Georgia Harris
2000394		North and Central America	United States	Georgia	Montgomery					North and Central America United States Georgia Montgomery
2000410		North and Central America	United States	Georgia	Rabun					North and Central America United States Georgia Rabun
2000320		North and Central America	United States	Georgia	Clarke					North and Central America United States Georgia Clarke
2000403		North and Central America	United States	Georgia	Pickens					North and Central America United States Georgia Pickens
2000331		North and Central America	United States	Georgia	Crisp					North and Central America United States Georgia Crisp
2000326		North and Central America	United States	Georgia	Colquitt					North and Central America United States Georgia Colquitt
2000351		North and Central America	United States	Georgia	Fulton					North and Central America United States Georgia Fulton
2000382		North and Central America	United States	Georgia	Long					North and Central America United States Georgia Long
2582900		North and Central America	United States	Georgia	Chatham	Pine Islands				North and Central America United States Georgia Chatham Pine Islands
2000379		North and Central America	United States	Georgia	Lee					North and Central America United States Georgia Lee
2000431		North and Central America	United States	Georgia	Treutlen					North and Central America United States Georgia Treutlen
2000433		North and Central America	United States	Georgia	Turner					North and Central America United States Georgia Turner
2000435		North and Central America	United States	Georgia	Union					North and Central America United States Georgia Union
2000387		North and Central America	United States	Georgia	Macon					North and Central America United States Georgia Macon
2509841		North and Central America	United States	Georgia	Chatham	Middle Marsh Islands				North and Central America United States Georgia Chatham Middle Marsh Islands
2000323		North and Central America	United States	Georgia	Clinch					North and Central America United States Georgia Clinch
2000407		North and Central America	United States	Georgia	Pulaski					North and Central America United States Georgia Pulaski
2000443		North and Central America	United States	Georgia	Webster					North and Central America United States Georgia Webster
2000447		North and Central America	United States	Georgia	Wilcox					North and Central America United States Georgia Wilcox
2000426		North and Central America	United States	Georgia	Terrell					North and Central America United States Georgia Terrell
2000302		North and Central America	United States	Georgia	Bibb					North and Central America United States Georgia Bibb
2000339		North and Central America	United States	Georgia	Douglas					North and Central America United States Georgia Douglas
2000385		North and Central America	United States	Georgia	McDuffie					North and Central America United States Georgia McDuffie
2000442		North and Central America	United States	Georgia	Wayne					North and Central America United States Georgia Wayne
2000429		North and Central America	United States	Georgia	Toombs					North and Central America United States Georgia Toombs
2000347		North and Central America	United States	Georgia	Fayette					North and Central America United States Georgia Fayette
2000418		North and Central America	United States	Georgia	Stephens					North and Central America United States Georgia Stephens
2000423		North and Central America	United States	Georgia	Tattnall					North and Central America United States Georgia Tattnall
2582899		North and Central America	United States	Georgia	Lanier	Pine Islands				North and Central America United States Georgia Lanier Pine Islands
2000399		North and Central America	United States	Georgia	Oconee					North and Central America United States Georgia Oconee
2000439		North and Central America	United States	Georgia	Ware					North and Central America United States Georgia Ware
2000440		North and Central America	United States	Georgia	Warren					North and Central America United States Georgia Warren
2000367		North and Central America	United States	Georgia	Houston					North and Central America United States Georgia Houston
2156155		North and Central America	United States	Georgia	Columbus					North and Central America United States Georgia Columbus
2541925		North and Central America	United States	Georgia	Columbia	Ninety Nine Islands				North and Central America United States Georgia Columbia Ninety Nine Islands
2000404		North and Central America	United States	Georgia	Pierce					North and Central America United States Georgia Pierce
7014543		North and Central America	United States	Georgia	Stewart					North and Central America United States Georgia Stewart
2000417		North and Central America	United States	Georgia	Spalding					North and Central America United States Georgia Spalding
2000441		North and Central America	United States	Georgia	Washington					North and Central America United States Georgia Washington
2000392		North and Central America	United States	Georgia	Mitchell					North and Central America United States Georgia Mitchell
2000343		North and Central America	United States	Georgia	Elbert					North and Central America United States Georgia Elbert
2000436		North and Central America	United States	Georgia	Upson					North and Central America United States Georgia Upson
2000437		North and Central America	United States	Georgia	Walker					North and Central America United States Georgia Walker
2000421		North and Central America	United States	Georgia	Talbot					North and Central America United States Georgia Talbot
2000398		North and Central America	United States	Georgia	Newton					North and Central America United States Georgia Newton
2000411		North and Central America	United States	Georgia	Randolph					North and Central America United States Georgia Randolph
2000330		North and Central America	United States	Georgia	Crawford					North and Central America United States Georgia Crawford
2000446		North and Central America	United States	Georgia	Whitfield					North and Central America United States Georgia Whitfield
2000306		North and Central America	United States	Georgia	Bryan					North and Central America United States Georgia Bryan
2000420		North and Central America	United States	Georgia	Sumter					North and Central America United States Georgia Sumter
2000425		North and Central America	United States	Georgia	Telfair					North and Central America United States Georgia Telfair
2000391		North and Central America	United States	Georgia	Miller					North and Central America United States Georgia Miller
2000333		North and Central America	United States	Georgia	Dawson					North and Central America United States Georgia Dawson
2000345		North and Central America	United States	Georgia	Evans					North and Central America United States Georgia Evans
2000346		North and Central America	United States	Georgia	Fannin					North and Central America United States Georgia Fannin
2000378		North and Central America	United States	Georgia	Laurens					North and Central America United States Georgia Laurens
2000371		North and Central America	United States	Georgia	Jeff Davis					North and Central America United States Georgia Jeff Davis
2000344		North and Central America	United States	Georgia	Emanuel					North and Central America United States Georgia Emanuel
2000300		North and Central America	United States	Georgia	Ben Hill					North and Central America United States Georgia Ben Hill
2000356		North and Central America	United States	Georgia	Grady					North and Central America United States Georgia Grady
2000350		North and Central America	United States	Georgia	Franklin					North and Central America United States Georgia Franklin
2000376		North and Central America	United States	Georgia	Lamar					North and Central America United States Georgia Lamar
2000348		North and Central America	United States	Georgia	Floyd					North and Central America United States Georgia Floyd
2000405		North and Central America	United States	Georgia	Pike					North and Central America United States Georgia Pike
2000349		North and Central America	United States	Georgia	Forsyth					North and Central America United States Georgia Forsyth
7013517		North and Central America	United States	Georgia	Decatur					North and Central America United States Georgia Decatur
2000338		North and Central America	United States	Georgia	Dougherty					North and Central America United States Georgia Dougherty
2000336		North and Central America	United States	Georgia	Dodge					North and Central America United States Georgia Dodge
2000337		North and Central America	United States	Georgia	Dooly					North and Central America United States Georgia Dooly
2000402		North and Central America	United States	Georgia	Peach					North and Central America United States Georgia Peach
2000342		North and Central America	United States	Georgia	Effingham					North and Central America United States Georgia Effingham
2000432		North and Central America	United States	Georgia	Troup					North and Central America United States Georgia Troup
2000364		North and Central America	United States	Georgia	Hart					North and Central America United States Georgia Hart
2000380		North and Central America	United States	Georgia	Liberty					North and Central America United States Georgia Liberty
2000340		North and Central America	United States	Georgia	Early					North and Central America United States Georgia Early
2000341		North and Central America	United States	Georgia	Echols					North and Central America United States Georgia Echols
2000361		North and Central America	United States	Georgia	Hancock					North and Central America United States Georgia Hancock
2000362		North and Central America	United States	Georgia	Haralson					North and Central America United States Georgia Haralson
2000370		North and Central America	United States	Georgia	Jasper					North and Central America United States Georgia Jasper
2000354		North and Central America	United States	Georgia	Glynn					North and Central America United States Georgia Glynn
2000360		North and Central America	United States	Georgia	Hall					North and Central America United States Georgia Hall
2000355		North and Central America	United States	Georgia	Gordon					North and Central America United States Georgia Gordon
2000366		North and Central America	United States	Georgia	Henry					North and Central America United States Georgia Henry
2000368		North and Central America	United States	Georgia	Irwin					North and Central America United States Georgia Irwin
2000369		North and Central America	United States	Georgia	Jackson					North and Central America United States Georgia Jackson
2000400		North and Central America	United States	Georgia	Oglethorpe					North and Central America United States Georgia Oglethorpe
2000365		North and Central America	United States	Georgia	Heard					North and Central America United States Georgia Heard
2000406		North and Central America	United States	Georgia	Polk					North and Central America United States Georgia Polk
2000311		North and Central America	United States	Georgia	Camden					North and Central America United States Georgia Camden
2000374		North and Central America	United States	Georgia	Johnson					North and Central America United States Georgia Johnson
2000352		North and Central America	United States	Georgia	Gilmer					North and Central America United States Georgia Gilmer
2000416		North and Central America	United States	Georgia	Seminole					North and Central America United States Georgia Seminole
2000353		North and Central America	United States	Georgia	Glascock					North and Central America United States Georgia Glascock
2000373		North and Central America	United States	Georgia	Jenkins					North and Central America United States Georgia Jenkins
2000372		North and Central America	United States	Georgia	Jefferson					North and Central America United States Georgia Jefferson
2311983		North and Central America	United States	Georgia	Chatham	Egg Islands				North and Central America United States Georgia Chatham Egg Islands
2000297		North and Central America	United States	Georgia	Banks					North and Central America United States Georgia Banks
2000428		North and Central America	United States	Georgia	Tift					North and Central America United States Georgia Tift
2000424		North and Central America	United States	Georgia	Taylor					North and Central America United States Georgia Taylor
2218661		North and Central America	United States	Georgia	Clinch	Cane Creek Islands				North and Central America United States Georgia Clinch Cane Creek Islands
2000305		North and Central America	United States	Georgia	Brooks					North and Central America United States Georgia Brooks
2000388		North and Central America	United States	Georgia	Madison					North and Central America United States Georgia Madison
2000307		North and Central America	United States	Georgia	Bulloch					North and Central America United States Georgia Bulloch
2000359		North and Central America	United States	Georgia	Habersham					North and Central America United States Georgia Habersham
2000335		North and Central America	United States	Georgia	De Kalb					North and Central America United States Georgia De Kalb
2000389		North and Central America	United States	Georgia	Marion					North and Central America United States Georgia Marion
2000450		North and Central America	United States	Georgia	Worth					North and Central America United States Georgia Worth
2000319		North and Central America	United States	Georgia	Cherokee					North and Central America United States Georgia Cherokee
2000312		North and Central America	United States	Georgia	Candler					North and Central America United States Georgia Candler
2000308		North and Central America	United States	Georgia	Burke					North and Central America United States Georgia Burke
2000309		North and Central America	United States	Georgia	Butts					North and Central America United States Georgia Butts
2000444		North and Central America	United States	Georgia	Wheeler					North and Central America United States Georgia Wheeler
2000296		North and Central America	United States	Georgia	Baldwin					North and Central America United States Georgia Baldwin
2000375		North and Central America	United States	Georgia	Jones					North and Central America United States Georgia Jones
2000293		North and Central America	United States	Georgia	Atkinson					North and Central America United States Georgia Atkinson
2293374		North and Central America	United States	Georgia	Atkinson	Double Islands				North and Central America United States Georgia Atkinson Double Islands
2000295		North and Central America	United States	Georgia	Baker					North and Central America United States Georgia Baker
2000301		North and Central America	United States	Georgia	Berrien					North and Central America United States Georgia Berrien
2000310		North and Central America	United States	Georgia	Calhoun					North and Central America United States Georgia Calhoun
2000303		North and Central America	United States	Georgia	Bleckley					North and Central America United States Georgia Bleckley
2705960		North and Central America	United States	Georgia	Ware	Suwannee Creek Islands				North and Central America United States Georgia Ware Suwannee Creek Islands
2000299		North and Central America	United States	Georgia	Bartow					North and Central America United States Georgia Bartow
2000390		North and Central America	United States	Georgia	Meriwether					North and Central America United States Georgia Meriwether
2000318		North and Central America	United States	Georgia	Chattooga					North and Central America United States Georgia Chattooga
